Date;Investor;Type;Trans;Volume;TurnOver
19/01/2016;Arabs;institutions;Sell;1336062;23140941
19/01/2016;Egyptians;Retail;Buy;278232690;325109447
19/01/2016;Egyptians;Retail;Sell;280907763;323634639
19/01/2016;Egyptians;institutions;Buy;39368703;60036808
19/01/2016;Egyptians;institutions;Sell;37137638;62979252
20/01/2016;Foreigners;Retail;Buy;4643255;3608229
20/01/2016;Foreigners;Retail;Sell;283897;1565970
20/01/2016;Foreigners;institutions;Buy;8415851;35017595
20/01/2016;Foreigners;institutions;Sell;6404266;79157915
20/01/2016;Arabs;Retail;Buy;10019264;27356930
20/01/2016;Arabs;Retail;Sell;6211108;7650420
20/01/2016;Arabs;institutions;Buy;1995792;49860551
20/01/2016;Arabs;institutions;Sell;19728628;46480994
20/01/2016;Egyptians;Retail;Buy;199187215;308337640
20/01/2016;Egyptians;Retail;Sell;179282176;263823555
20/01/2016;Egyptians;institutions;Buy;15308805;36013044
20/01/2016;Egyptians;institutions;Sell;27660107;61515135
21/01/2016;Foreigners;Retail;Buy;494255;2320877
21/01/2016;Foreigners;Retail;Sell;5146094;3524972
21/01/2016;Foreigners;institutions;Buy;3970526;38258123
21/01/2016;Foreigners;institutions;Sell;29296888;107610416
21/01/2016;Arabs;Retail;Buy;7229447;18556942
21/01/2016;Arabs;Retail;Sell;12293234;9016482
21/01/2016;Arabs;institutions;Buy;5747720;33139792
21/01/2016;Arabs;institutions;Sell;14976096;19070191
21/01/2016;Egyptians;Retail;Buy;169436277;262062064
21/01/2016;Egyptians;Retail;Sell;296580105;267336731
21/01/2016;Egyptians;institutions;Buy;267229271;145626741
21/01/2016;Egyptians;institutions;Sell;95815079;93405747
24/01/2016;Foreigners;Retail;Buy;2752508;5010683
24/01/2016;Foreigners;Retail;Sell;658869;1585485
24/01/2016;Foreigners;institutions;Buy;2464367;23816100
24/01/2016;Foreigners;institutions;Sell;5715751;42398561
24/01/2016;Arabs;Retail;Buy;4304720;7399298
24/01/2016;Arabs;Retail;Sell;7537503;11655246
24/01/2016;Arabs;institutions;Buy;29599583;34998002
24/01/2016;Arabs;institutions;Sell;1509846;3059407
24/01/2016;Egyptians;Retail;Buy;173010150;239840127
24/01/2016;Egyptians;Retail;Sell;208875433;253649308
24/01/2016;Egyptians;institutions;Buy;46522602;46913840
24/01/2016;Egyptians;institutions;Sell;34356528;45630043
26/01/2016;Foreigners;Retail;Buy;1050268;2669028
26/01/2016;Foreigners;Retail;Sell;886706;1768913
26/01/2016;Foreigners;institutions;Buy;4916033;62874284
26/01/2016;Foreigners;institutions;Sell;20554953;132369029
26/01/2016;Arabs;Retail;Buy;6178433;17328222
26/01/2016;Arabs;Retail;Sell;5220339;8021426
26/01/2016;Arabs;institutions;Buy;10624525;55720145
26/01/2016;Arabs;institutions;Sell;4286550;35304656
26/01/2016;Egyptians;Retail;Buy;177871866;297655238
26/01/2016;Egyptians;Retail;Sell;171271741;286832337
26/01/2016;Egyptians;institutions;Buy;19978448;64460787
26/01/2016;Egyptians;institutions;Sell;18399284;36411343
27/01/2016;Foreigners;Retail;Buy;120893;810167
27/01/2016;Foreigners;Retail;Sell;465999;1593795
27/01/2016;Foreigners;institutions;Buy;6749083;61739921
27/01/2016;Foreigners;institutions;Sell;18417367;133323661
27/01/2016;Arabs;Retail;Buy;8028648;43738461
27/01/2016;Arabs;Retail;Sell;7749445;17659401
27/01/2016;Arabs;institutions;Buy;10349232;59682940
27/01/2016;Arabs;institutions;Sell;1771796;44097337
27/01/2016;Egyptians;Retail;Buy;160556772;302002057
27/01/2016;Egyptians;Retail;Sell;157043120;281903106
27/01/2016;Egyptians;institutions;Buy;13733742;37572739
27/01/2016;Egyptians;institutions;Sell;14090643;26968987
28/01/2016;Foreigners;Retail;Buy;1561000;2215854
28/01/2016;Foreigners;Retail;Sell;1055038;1674721
28/01/2016;Foreigners;institutions;Buy;8500485;74783278
28/01/2016;Foreigners;institutions;Sell;10737030;102975531
28/01/2016;Arabs;Retail;Buy;3525908;8539893
28/01/2016;Arabs;Retail;Sell;3916602;8475055
28/01/2016;Arabs;institutions;Buy;2868524;11114077
28/01/2016;Arabs;institutions;Sell;462784;1879318
28/01/2016;Egyptians;Retail;Buy;140554518;266241220
28/01/2016;Egyptians;Retail;Sell;133969022;242625748
28/01/2016;Egyptians;institutions;Buy;8416532;31738310
28/01/2016;Egyptians;institutions;Sell;15286491;37002258
31/01/2016;Foreigners;Retail;Buy;3739546;3515113
31/01/2016;Foreigners;Retail;Sell;574663;2219469
31/01/2016;Foreigners;institutions;Buy;9124019;76126451
31/01/2016;Foreigners;institutions;Sell;12496405;85363268
31/01/2016;Arabs;Retail;Buy;8477940;19646229
31/01/2016;Arabs;Retail;Sell;2305569;7309196
31/01/2016;Arabs;institutions;Buy;1332315;9612192
31/01/2016;Arabs;institutions;Sell;43754287;60353340
31/01/2016;Egyptians;Retail;Buy;206774010;375657369
31/01/2016;Egyptians;Retail;Sell;136242370;280145071
31/01/2016;Egyptians;institutions;Buy;9455816;39754285
31/01/2016;Egyptians;institutions;Sell;43530352;88921295
02/01/2016;Foreigners;Retail;Buy;3124830;1445681
02/01/2016;Foreigners;Retail;Sell;207150;1156270
02/01/2016;Foreigners;institutions;Buy;4707197;43549160
02/01/2016;Foreigners;institutions;Sell;8488948;78518372
02/01/2016;Arabs;Retail;Buy;5614140;37947129
02/01/2016;Arabs;Retail;Sell;1612683;6359901
02/01/2016;Arabs;institutions;Buy;4381114;22701351
02/01/2016;Arabs;institutions;Sell;4700610;7507100
02/01/2016;Egyptians;Retail;Buy;98534874;175532028
02/01/2016;Egyptians;Retail;Sell;98748882;186887503
02/01/2016;Egyptians;institutions;Buy;8032087;33162538
02/01/2016;Egyptians;institutions;Sell;10635969;33908740
02/02/2016;Foreigners;Retail;Buy;472737;1330119
02/02/2016;Foreigners;Retail;Sell;1773737;4187598
02/02/2016;Foreigners;institutions;Buy;8636729;68444755
02/02/2016;Foreigners;institutions;Sell;21561355;112979583
02/02/2016;Arabs;Retail;Buy;5362286;33223300
02/02/2016;Arabs;Retail;Sell;9031920;23633527
02/02/2016;Arabs;institutions;Buy;31645775;45480473
02/02/2016;Arabs;institutions;Sell;784728;3250566
02/02/2016;Egyptians;Retail;Buy;155961277;265618344
02/02/2016;Egyptians;Retail;Sell;174774607;301536279
02/02/2016;Egyptians;institutions;Buy;24645159;57011052
02/02/2016;Egyptians;institutions;Sell;18797616;25520491
02/03/2016;Foreigners;Retail;Buy;249644;741352
02/03/2016;Foreigners;Retail;Sell;693306;1688392
02/03/2016;Foreigners;institutions;Buy;4321652;41458970
02/03/2016;Foreigners;institutions;Sell;14620697;65333748
02/03/2016;Arabs;Retail;Buy;2520300;8687228
02/03/2016;Arabs;Retail;Sell;2123548;10216107
02/03/2016;Arabs;institutions;Buy;1777309;6935048
02/03/2016;Arabs;institutions;Sell;1254812;2674660
02/03/2016;Egyptians;Retail;Buy;136696725;260194279
02/03/2016;Egyptians;Retail;Sell;143584251;274570532
02/03/2016;Egyptians;institutions;Buy;27393506;61882642
02/03/2016;Egyptians;institutions;Sell;10682522;25416079
02/04/2016;Foreigners;Retail;Buy;922775;5395826
02/04/2016;Foreigners;Retail;Sell;562586;1804855
02/04/2016;Foreigners;institutions;Buy;2950663;71910767
02/04/2016;Foreigners;institutions;Sell;8647223;53082824
02/04/2016;Arabs;Retail;Buy;20314039;61153109
02/04/2016;Arabs;Retail;Sell;11223583;37801490
02/04/2016;Arabs;institutions;Buy;9701745;20139189
02/04/2016;Arabs;institutions;Sell;4668113;8773157
02/04/2016;Egyptians;Retail;Buy;160291092;315003665
02/04/2016;Egyptians;Retail;Sell;178702817;376346751
02/04/2016;Egyptians;institutions;Buy;28701065;64151197
02/04/2016;Egyptians;institutions;Sell;19077057;59944676
02/07/2016;Foreigners;Retail;Buy;1141793;2740638
02/07/2016;Foreigners;Retail;Sell;254653;1218959
02/07/2016;Foreigners;institutions;Buy;662908;7225641
02/07/2016;Foreigners;institutions;Sell;8246086;12028418
02/07/2016;Arabs;Retail;Buy;5118965;15481788
02/07/2016;Arabs;Retail;Sell;6046635;16228654
02/07/2016;Arabs;institutions;Buy;1566605;1526614
02/07/2016;Arabs;institutions;Sell;8973333;19939029
02/07/2016;Egyptians;Retail;Buy;117216337;203857078
02/07/2016;Egyptians;Retail;Sell;98227093;178116596
02/07/2016;Egyptians;institutions;Buy;12295796;32749115
02/07/2016;Egyptians;institutions;Sell;16254604;36049218
02/08/2016;Foreigners;Retail;Buy;927070;2230685
02/08/2016;Foreigners;Retail;Sell;200526;537104
02/08/2016;Foreigners;institutions;Buy;3076143;28633273
02/08/2016;Foreigners;institutions;Sell;9542044;38493485
02/08/2016;Arabs;Retail;Buy;14734857;51645970
02/08/2016;Arabs;Retail;Sell;12807772;35203847
02/08/2016;Arabs;institutions;Buy;4690950;29887526
02/08/2016;Arabs;institutions;Sell;35147818;31197224
02/08/2016;Egyptians;Retail;Buy;200370682;301756398
02/08/2016;Egyptians;Retail;Sell;150135470;285467218
02/08/2016;Egyptians;institutions;Buy;22989416;36328416
02/08/2016;Egyptians;institutions;Sell;38955488;59583391
02/09/2016;Foreigners;Retail;Buy;379145;2119120
02/09/2016;Foreigners;Retail;Sell;124633;383202
02/09/2016;Foreigners;institutions;Buy;3661258;38060327
02/09/2016;Foreigners;institutions;Sell;7655691;64823942
02/09/2016;Arabs;Retail;Buy;8434039;38543050
02/09/2016;Arabs;Retail;Sell;4724481;14442161
02/09/2016;Arabs;institutions;Buy;663381;5806335
02/09/2016;Arabs;institutions;Sell;3947050;22345688
02/09/2016;Egyptians;Retail;Buy;178505115;299296552
02/09/2016;Egyptians;Retail;Sell;144463762;232404432
02/09/2016;Egyptians;institutions;Buy;14513768;47068746
02/09/2016;Egyptians;institutions;Sell;45241089;96494706
02/10/2016;Foreigners;Retail;Buy;269660;734180
02/10/2016;Foreigners;Retail;Sell;196003;674793
02/10/2016;Foreigners;institutions;Buy;2040061;39070964
02/10/2016;Foreigners;institutions;Sell;1915859;19279467
02/10/2016;Arabs;Retail;Buy;3766950;9769935
02/10/2016;Arabs;Retail;Sell;1969156;8322664
02/10/2016;Arabs;institutions;Buy;454868;1959331
02/10/2016;Arabs;institutions;Sell;584016;17393706
02/10/2016;Egyptians;Retail;Buy;90502802;185767478
02/10/2016;Egyptians;Retail;Sell;95285792;200391085
02/10/2016;Egyptians;institutions;Buy;117289642;405069116
02/10/2016;Egyptians;institutions;Sell;114373157;396309288
02/11/2016;Foreigners;Retail;Buy;713310;3418366
02/11/2016;Foreigners;Retail;Sell;125994;485065
02/11/2016;Foreigners;institutions;Buy;3018543;37934062
02/11/2016;Foreigners;institutions;Sell;2433337;24910461
02/11/2016;Arabs;Retail;Buy;3909878;9513595
02/11/2016;Arabs;Retail;Sell;4762762;20361278
02/11/2016;Arabs;institutions;Buy;1406683;17567454
02/11/2016;Arabs;institutions;Sell;1658264;7158299
02/11/2016;Egyptians;Retail;Buy;158026469;294227035
02/11/2016;Egyptians;Retail;Sell;135464623;250053527
02/11/2016;Egyptians;institutions;Buy;13447053;42122634
02/11/2016;Egyptians;institutions;Sell;36076956;101814516
14/02/2016;Foreigners;Retail;Buy;79840;574176
14/02/2016;Foreigners;Retail;Sell;137410;469890
14/02/2016;Foreigners;institutions;Buy;1205091;11892250
14/02/2016;Foreigners;institutions;Sell;2683812;20014974
14/02/2016;Arabs;Retail;Buy;4111082;10599692
14/02/2016;Arabs;Retail;Sell;2093126;7315455
14/02/2016;Arabs;institutions;Buy;2834256;2106775
14/02/2016;Arabs;institutions;Sell;3516743;8753728
14/02/2016;Egyptians;Retail;Buy;110797463;187158917
14/02/2016;Egyptians;Retail;Sell;103868032;184721984
14/02/2016;Egyptians;institutions;Buy;12402073;91240948
14/02/2016;Egyptians;institutions;Sell;19130682;82296728
15/02/2016;Foreigners;Retail;Buy;313890;440367
15/02/2016;Foreigners;Retail;Sell;119950;767927
15/02/2016;Foreigners;institutions;Buy;2718370;36248114
15/02/2016;Foreigners;institutions;Sell;9727288;32906362
15/02/2016;Arabs;Retail;Buy;5953871;13944623
15/02/2016;Arabs;Retail;Sell;2876504;8106866
15/02/2016;Arabs;institutions;Buy;1013023;2915942
15/02/2016;Arabs;institutions;Sell;2570793;5448576
15/02/2016;Egyptians;Retail;Buy;123010188;219846542
15/02/2016;Egyptians;Retail;Sell;115247515;218568426
15/02/2016;Egyptians;institutions;Buy;10062908;25369561
15/02/2016;Egyptians;institutions;Sell;12530200;32966991
16/02/2016;Foreigners;Retail;Buy;679410;809892
16/02/2016;Foreigners;Retail;Sell;1040064;2609536
16/02/2016;Foreigners;institutions;Buy;8427007;96819195
16/02/2016;Foreigners;institutions;Sell;22608273;93787725
16/02/2016;Arabs;Retail;Buy;5827494;12770688
16/02/2016;Arabs;Retail;Sell;2895290;9593090
16/02/2016;Arabs;institutions;Buy;6535930;22676271
16/02/2016;Arabs;institutions;Sell;3305775;10385364
16/02/2016;Egyptians;Retail;Buy;119183256;229960299
16/02/2016;Egyptians;Retail;Sell;170075153;296415104
16/02/2016;Egyptians;institutions;Buy;72596884;82803387
16/02/2016;Egyptians;institutions;Sell;13325426;33048912
17/02/2016;Foreigners;Retail;Buy;113174;938715
17/02/2016;Foreigners;Retail;Sell;215911;465500
17/02/2016;Foreigners;institutions;Buy;1957165;35313630
17/02/2016;Foreigners;institutions;Sell;11496317;81434691
17/02/2016;Arabs;Retail;Buy;5261856;13120775
17/02/2016;Arabs;Retail;Sell;6397328;34494397
17/02/2016;Arabs;institutions;Buy;17347280;71932642
17/02/2016;Arabs;institutions;Sell;3637842;5703683
17/02/2016;Egyptians;Retail;Buy;151015046;254390330
17/02/2016;Egyptians;Retail;Sell;174245075;306858080
17/02/2016;Egyptians;institutions;Buy;39365273;91082719
17/02/2016;Egyptians;institutions;Sell;19067321;37822459
18/02/2016;Foreigners;Retail;Buy;160290;3001405
18/02/2016;Foreigners;Retail;Sell;935348;1886188
18/02/2016;Foreigners;institutions;Buy;1740460;19835239
18/02/2016;Foreigners;institutions;Sell;8616260;35949873
18/02/2016;Arabs;Retail;Buy;6678907;12870387
18/02/2016;Arabs;Retail;Sell;2394551;8745776
18/02/2016;Arabs;institutions;Buy;10838416;20876566
18/02/2016;Arabs;institutions;Sell;240066;913446
18/02/2016;Egyptians;Retail;Buy;85402057;180152575
18/02/2016;Egyptians;Retail;Sell;98604438;198734004
18/02/2016;Egyptians;institutions;Buy;19547658;40876352
18/02/2016;Egyptians;institutions;Sell;13577125;31383239
21/02/2016;Foreigners;Retail;Buy;216415;1621257
21/02/2016;Foreigners;Retail;Sell;332000;980253
21/02/2016;Foreigners;institutions;Buy;1424630;22132303
21/02/2016;Foreigners;institutions;Sell;3586201;15026523
21/02/2016;Arabs;Retail;Buy;2220088;6341666
21/02/2016;Arabs;Retail;Sell;7824288;10894336
21/02/2016;Arabs;institutions;Buy;2535183;6755879
21/02/2016;Arabs;institutions;Sell;1643432;4666142
21/02/2016;Egyptians;Retail;Buy;108448154;193879477
21/02/2016;Egyptians;Retail;Sell;97843033;195716772
21/02/2016;Egyptians;institutions;Buy;9854977;27378480
21/02/2016;Egyptians;institutions;Sell;13470493;30825035
22/02/2016;Foreigners;Retail;Buy;392300;619253
22/02/2016;Foreigners;Retail;Sell;481562;1583362
22/02/2016;Foreigners;institutions;Buy;5887707;94677255
22/02/2016;Foreigners;institutions;Sell;12974161;86184607
22/02/2016;Arabs;Retail;Buy;5232814;7704288
22/02/2016;Arabs;Retail;Sell;4155754;9225366
22/02/2016;Arabs;institutions;Buy;33558806;21181475
22/02/2016;Arabs;institutions;Sell;2604409;4794752
22/02/2016;Egyptians;Retail;Buy;157890936;243493728
22/02/2016;Egyptians;Retail;Sell;182691306;273616475
22/02/2016;Egyptians;institutions;Buy;26372490;56774941
22/02/2016;Egyptians;institutions;Sell;26427861;49046380
23/02/2016;Foreigners;Retail;Buy;271000;357410
23/02/2016;Foreigners;Retail;Sell;66000;130960
23/02/2016;Foreigners;institutions;Buy;13130118;80434917
23/02/2016;Foreigners;institutions;Sell;26634743;117942446
23/02/2016;Arabs;Retail;Buy;5765311;12725197
23/02/2016;Arabs;Retail;Sell;6231774;17861432
23/02/2016;Arabs;institutions;Buy;15355524;24061294
23/02/2016;Arabs;institutions;Sell;1585857;5031891
23/02/2016;Egyptians;Retail;Buy;144983307;278914009
23/02/2016;Egyptians;Retail;Sell;166115679;300512887
23/02/2016;Egyptians;institutions;Buy;34373641;90693025
23/02/2016;Egyptians;institutions;Sell;13244848;45706236
24/02/2016;Foreigners;Retail;Buy;619620;948251
24/02/2016;Foreigners;Retail;Sell;1284702;665133
24/02/2016;Foreigners;institutions;Buy;1272793;19300533
24/02/2016;Foreigners;institutions;Sell;3723699;24436168
24/02/2016;Arabs;Retail;Buy;4135393;7264656
24/02/2016;Arabs;Retail;Sell;6780433;14557507
24/02/2016;Arabs;institutions;Buy;845508;2343269
24/02/2016;Arabs;institutions;Sell;1828032;3347573
24/02/2016;Egyptians;Retail;Buy;116172097;210066803
24/02/2016;Egyptians;Retail;Sell;110171492;207741593
24/02/2016;Egyptians;institutions;Buy;11568391;34878649
24/02/2016;Egyptians;institutions;Sell;10825444;24054188
25/02/2016;Foreigners;Retail;Buy;252606;632219
25/02/2016;Foreigners;Retail;Sell;418995;798317
25/02/2016;Foreigners;institutions;Buy;9844685;52134842
25/02/2016;Foreigners;institutions;Sell;4730218;60736692
25/02/2016;Arabs;Retail;Buy;2425743;5027899
25/02/2016;Arabs;Retail;Sell;2215661;4318837
25/02/2016;Arabs;institutions;Buy;1161203;16002545
25/02/2016;Arabs;institutions;Sell;1201628;2670160
25/02/2016;Egyptians;Retail;Buy;113605788;196036963
25/02/2016;Egyptians;Retail;Sell;115360088;191865379
25/02/2016;Egyptians;institutions;Buy;6614423;25212457
25/02/2016;Egyptians;institutions;Sell;9977858;34657538
28/02/2016;Foreigners;Retail;Buy;1162890;1539173
28/02/2016;Foreigners;Retail;Sell;607863;1333872
28/02/2016;Foreigners;institutions;Buy;4709671;23341366
28/02/2016;Foreigners;institutions;Sell;4621167;31135528
28/02/2016;Arabs;Retail;Buy;5333632;12461486
28/02/2016;Arabs;Retail;Sell;4003293;9027041
28/02/2016;Arabs;institutions;Buy;12672785;14960836
28/02/2016;Arabs;institutions;Sell;4904946;20890544
28/02/2016;Egyptians;Retail;Buy;144572062;249152978
28/02/2016;Egyptians;Retail;Sell;165870441;260775270
28/02/2016;Egyptians;institutions;Buy;20824721;49987332
28/02/2016;Egyptians;institutions;Sell;9268051;28280915
29/02/2016;Foreigners;Retail;Buy;543800;807046
29/02/2016;Foreigners;Retail;Sell;1388842;1696276
29/02/2016;Foreigners;institutions;Buy;15319058;127608702
29/02/2016;Foreigners;institutions;Sell;10566813;144002671
29/02/2016;Arabs;Retail;Buy;3541030;8214015
29/02/2016;Arabs;Retail;Sell;6086141;15175578
29/02/2016;Arabs;institutions;Buy;3685385;32212457
29/02/2016;Arabs;institutions;Sell;6728470;9218260
29/02/2016;Egyptians;Retail;Buy;166280551;276611980
29/02/2016;Egyptians;Retail;Sell;145350536;282753913
29/02/2016;Egyptians;institutions;Buy;21985958;73086513
29/02/2016;Egyptians;institutions;Sell;41234980;65694015
03/01/2016;Foreigners;Retail;Buy;183046;1318048
03/01/2016;Foreigners;Retail;Sell;376557;172894
03/01/2016;Foreigners;institutions;Buy;3618607;44854332
03/01/2016;Foreigners;institutions;Sell;3219734;38551082
03/01/2016;Arabs;Retail;Buy;2338112;7989840
03/01/2016;Arabs;Retail;Sell;1359784;4021639
03/01/2016;Arabs;institutions;Buy;2820420;20217388
03/01/2016;Arabs;institutions;Sell;1697855;4555245
03/01/2016;Egyptians;Retail;Buy;89410047;209114520
03/01/2016;Egyptians;Retail;Sell;87027635;198660100
03/01/2016;Egyptians;institutions;Buy;6214258;17485210
03/01/2016;Egyptians;institutions;Sell;10902925;55018379
03/02/2016;Foreigners;Retail;Buy;482400;1599248
03/02/2016;Foreigners;Retail;Sell;730965;876076
03/02/2016;Foreigners;institutions;Buy;5378714;93696854
03/02/2016;Foreigners;institutions;Sell;10793465;96210751
03/02/2016;Arabs;Retail;Buy;2954012;6959040
03/02/2016;Arabs;Retail;Sell;2492444;7919981
03/02/2016;Arabs;institutions;Buy;3139508;20920563
03/02/2016;Arabs;institutions;Sell;4278789;8531845
03/02/2016;Egyptians;Retail;Buy;128009508;261570262
